ESCUELA,ALUMNO,SEXO,PROMOCION_INGRESO,MODALIDAD,COLEGIO_PROCEDENCIA
ENFERMERÍA,eb9cb3ea35d337e8162fa0617f9cf5e9975d6c5ce7fc2d63581411bf8ee4dd7a,Masculino,2023B,Examen General de Admision,Colegio Particular
ENFERMERÍA,c8e6687a159bf20566eafcdc476297f1b36f62f73dc6f12c00a97ec24b1a44d9,Femenino,2023B,Examen General de Admision,Colegio Nacional
EDUCACIÓN FÍSICA,779d39ac68d29fc05b914a2b3d643813ea0d0840a192b2da71f3679dfb8b0664,Masculino,2023B,Deportistas Calificados,Colegio Nacional
EDUCACIÓN FÍSICA,38d88f2da03a6f90dfe2b24112b2bc85b2cfe1c9221f37b9812e161ee4916ce5,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
EDUCACIÓN FÍSICA,50a8e361e2d01f3c839e301244ceca3034a54d5e603682a6a2f2df7e0b896cd0,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
EDUCACIÓN FÍSICA,662ee620d662d78053680e652a152b7d2c9e756134b1961dc2cd32ba46d99cc3,Masculino,2023B,Examen General de Admision,Colegio Particular
EDUCACIÓN FÍSICA,d24fe1c1858bc6823b026e332338ef875c13af59406261036fcc70318c7c07a3,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
EDUCACIÓN FÍSICA,4a53e5e0a6ada9ae68d6d73a3be947a9df01cb2b6f877382037398a537cb990b,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
EDUCACIÓN FÍSICA,eb10d04d4081b9971a9021054cb4f9c5a05d7ae9f682b164ea614dbc98545a94,Femenino,2023B,Examen General de Admision,Colegio Nacional
EDUCACIÓN FÍSICA,a52ac9c5ad96c641e9d80cb0cf5d9c0e1ed4127888348abb236ffbfcc1d2df93,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
EDUCACIÓN FÍSICA,911ab75ff56b75ab673076116c0c83395acc54dc55c04e63b125b8ea83906feb,Femenino,2023B,Examen General de Admision,Colegio Particular
EDUCACIÓN FÍSICA,c2c9e90fe248119a6455c3c32270522b2fb67e589aaf0928b8c3d3722da1a65b,Femenino,2023B,Examen General de Admision,Colegio Nacional
EDUCACIÓN FÍSICA,00138cb46546eaca8677f87eac9e39781132afe71cad7e758a61b80fc8f468fa,Masculino,2023B,Examen General de Admision,Colegio Nacional
EDUCACIÓN FÍSICA,d77622b31264a7dd5a8423019ad8d8942df38ef7b91fb66663ea1fff07755a42,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,615c59eeb408bddcd88818a58ff85c93e0031c7e0ba7d376cb85db7c68bff2ff,Masculino,2023B,Primer/Segundo Puesto,Colegio Nacional
FÍSICA,d0358d571c0f6b45932826ac6d1fe54f0625e8b1f8d417199eac0c3db6bab8d9,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,4cd7858fa463749e5d8e11d4866d312cda36a2e5fcf934466c89a86462c060f4,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,89517ec609429dc766050addbd365fea5e7d95bf259e7f6e33365bac638fda2f,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,ea2ef586ee1117197ad16636fb9389ba2db4af79dc3a28bb0ad2f7ccbab3e502,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,d39c790054462bd79e512f25765b888e9c2ef534a2c02ec47d14e73ba31da378,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,bceef94123000534a08e96749721883a518eb67f4fd664ea2f8cc292c9eb3b09,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,433559ba8d8b7a6ebaa637c633b8d087fb9da74a6ece9b463bf3105e3044e729,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
FÍSICA,d488010221b84e18acedcbe8a305c40e4b163e174a2224f6b4ef32b5fb2ac6bc,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,41be8a37cbba1ac2d511fa572b8801d306f3a2f8aeb60d009cb3ef38a2901113,Masculino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,53c0452d0ea60c3931d16b2af862bd034e4d4f757242fb7be2f2d25b90090f3f,Masculino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,759dcab3ae46de783a3e2a50914f96f3416bf911003799c14ec377192c378788,Femenino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,521758b535d40b66ad03c26c824c6ce5c15778150210072b0cae070fd38b46b3,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,dba463a60ad209a9bfad0e4dd6467978b78cf520f9b4e6c198400ebdcbc94b1c,Masculino,2023B,Examen General de Admision,Colegio Parroquial
FÍSICA,7d10d0e6ce9fc58ef93ac03218f7ea92f6f9f1a7e67464acf9dc167a266eacad,Femenino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,73c259928ff026e4fe28a9989f1393d04b39e385c734ddcbde7e03e7b319f31a,Masculino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,a0a838ae39b776a06fddb39e276d5b4b935c9b66bdda72a1834ebe1d68f0b6a8,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,7256649c52926f6c08f0d70d38f1956099efcc0b9b86e8d8101325d4008125ee,Femenino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,6dc60ea2caf184f9ba2dab389c565e72c1bee6ac30ffa679df3643993ad06d3f,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,d2db41ca2895c0167f85a7869511aab35258570bf48f45a9e9c0b1524f17600b,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,f00d20d2df8a223829c00fe7b046265d7fd1ad1a6f5e22213c5de05c60f31f6b,Femenino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,cfba2761e4110f6d22897b7283c5c634d2d9a573d650305c4e68ca899d9f4f8a,Masculino,2023B,Examen General de Admision,Colegio Particular
FÍSICA,63e4ae1d5e6c1e89fe9d8d2596d674aea9bf4d3a6c6fc5898edc40d93180439f,Masculino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,888a9e08bdc3313b7742216347aee40a95977f26c1eecc1a29274570eadec4f5,Masculino,2023B,Examen General de Admision,Colegio Nacional
FÍSICA,9a5cf9c41aed5317f9504be7b7a0f24228c816cab51082fb470cf6af5eaf1766,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,c3611b17f90040bfdb9a06dcfb4e2785c08b1c96ac17032a6ff897cbf6f0bdd1,Masculino,2023B,Personas con discapacidad,Colegio Particular
MATEMÁTICA,9c0cad3a0affb1288ea50d015310721777979c2da89b01bdf66104ecebd806e1,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,3e2397b2533a494941b1906a55f6e8965a47f6b3d3730b0b9f1a9757c6e36206,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,e04cae23e79aa2df8aec7add91ce24bdd174b2e189a463e7863ccb3984dc65e6,Masculino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,460a3c71c0f800361e8b3705aca303c82d34aa61ff74f733435ce4e9d67c6fe0,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,efbe61f6eb525f9e1a3f34e00958025b60a27e1c0215e9f07f7ceb50b5da25a3,Femenino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,e0c3f13da41935303f0d8ea6cc30ef1cae6d5531b91f2ae49d178873c35f01c7,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,aabb4c4871a592f1f804354808feae44b9c5350afd95c888e00d60be9fc796e7,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,2eb0919a3fa9d4ac6b913b51e1a1e51009f3b0786ae06df0d1cfd899f068031f,Femenino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,7166bc1846ded8c2604129184f9f2d8e8315fb5ded250c543a1f727b1486ebd2,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,0d5f81fbbd3539837383f0720e5f7f99fb6b8ef87dd935e26fb3714627b7b7c6,Masculino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,3f97f7f02cdcf49b0b18e0b8f956ea6a8b22a9960dcf25da624ac92cdbaa019b,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
MATEMÁTICA,cccfc24ad122c27be55a134291b47d8210aa9793d3fb0fc586d00369cfdaf353,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,bc905cba2ec529d45ef31e5dc7961493c31ba2a20217e59dc10170db20047058,Femenino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,e137bea384a37cddd52d4559eba4b67b590f24eb77ae8ef9da6c1da50fcd416a,Masculino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,a1baceb75e43e567d0ff2e48e3c5fc0f52d8b7ccb4337281cea5db71a514e223,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,ffa069a20f3657270a154d6db06d32405e5f9c0096025d99784c443a1ca1e92e,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,1a19651be3f0a8486b7602fa479ce387bda53c18ecb193f7218564def5a3ab67,Masculino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,3471b95fe22ccb029d57d822f1d6daf436fbf3188ccedea5a1e3901de7658ee4,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,2f9c48b3a949f8c4a09c795ba74049e7f4ef094d0f22cf8a1a421f960861d4ff,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,907dc3f595950de5218c9e092d2e9cc62fefc5a68073d506b44dd8c43c2e8add,Masculino,2023B,Examen General de Admision,Colegio Particular
MATEMÁTICA,fafaddfed98ce9854fed68ff4c835a4b3806426146ff5b786c9e9653515d499b,Femenino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,1929e83bf7a07e49f62a8e770609ee3aa7f9184adf37888bc389ceca846d9b56,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,613d8dab26ecdb53fed672b6aba56bb2c2aadb7ea255bcc17bd6c5c8e3aa41fb,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,097b1b4a8b6e10678d7ade585c32957faf9fe3ff9c2b0217a624d278f143d36c,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,080b636cfd390a55253a383c7bde2d04ddb56085e01d78325bada69cdc500404,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,6371d248e3e67a6f226a9daba0ef042c2827d5be3e9ad7ee65f88664acad83db,Masculino,2023B,Examen General de Admision,Colegio Nacional
MATEMÁTICA,0cc54338e7fe1f722b8a9b73f59f9cb9a8988d4d73e15584c8830440eb4bf659,Masculino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,331b85c351b989180215270c50e05e02a23a3d25db2801092b347a2ccbcdf326,Masculino,2023B,Traslado Externo Nacional,Universidad Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,7c8817e961213f4e40545bd7ba2cf94c31521c3a165505d83929568b7500bcb3,Femenino,2023B,Primer/Segundo Puesto,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,da787cef544f46e018a531447aa29ee1271849df755e07aa2b4077c273e1219d,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,f0677fae1bc7348f910bee953f5ce906fd2e39e4b9069faf0898cd6bd2b43737,Masculino,2023B,Primer/Segundo Puesto,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,0743e5a5ea1f07c56ecbe34a2d2874d8b9da2a6b76b313d6f62c2977edbd129a,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,7f927c7b5f46e5f928dbe249054590f05c318feddeadd38427da0339ebf78a66,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,61ba73d04389fdc62ded8b067e7a201b24ccd3b2896617873a96c0fe39ab0b40,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,842d3fb666deac2328d61b7d6af2b42fe483e11b73ec1650f1278fc03edcd05a,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,386c4fbd9b759528345d4b94d849de651f2d57ac7df7e1e650a0425f09c89ce6,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,5e06d4b6ccdfd3f7ccb77b014372060c770c05919568abebf87fcdf3b2bc472e,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,d2645831b4ca3daecf28776d40aae197dfef132ec26aca8292afae285f09707e,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,f5a7cdc70d23dea0e3454a855fd0d09cfade5450d83168e3eeeea9b083426b71,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,f49a161a16a78ad317631ecc9ea487dd6b74520f73cf08b3775fd924193df992,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,8029e97a4241aa867cbde07ab8d95630ddd9506756a53cdfc3373abb69ebde7a,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,1e2b998980395b7267393160ae7f7e332c00020df04df76913cb0ad04a0c9126,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,4a3142f2401b40f7bc165a643fbda4c2ec3f22bb40076104bf970db34c534b45,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,07914806e3e4c3bc00c86995359841c9e743357dcf1a0a34b9f50577cdde5308,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,fbd66c20f1fe3ad354082dcde77179113a914602f81aa3e60934206fc0df2a10,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,5327c3266f203db5619d0bd741ab0e22d705b2bdd326aaf2eaa941eab059f468,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,976e8f24b9703c3750d93e55851b7a547f82db8d09fd05bd0601d541962676d0,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,d2b8009f2ad6aca5f70edc67bc14db3f3d1b4f4d6eefef233b3093fe16e59119,Femenino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,67a2da44024f96bcd4eb23ef4f144565029ae925da8e2ddb2888bbd7b5cb1942,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,c29e6dfb10ed87c766e8caa821e39bae8b9db6d4c8c39c122b3578b16444c751,Masculino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,ca02ea20c8e0269b036570313a6fe10a7956f9aa50a05b8a963ecd83e0ea37bc,Femenino,2023B,Centro Pre-Universitario,Centro Pre de UNAC
INGENIERÍA AMBIENTAL Y DE RR.NN.,e7b126922c462f5fd76eca7eef31656faee900660124fba4208df72199fa1c7c,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,ef1cbccfa3729e1fdc065684882ed7b92cc8ac3c84336afb4beb96be998d5feb,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,c9cbadd055113b9bccca089792dcd734f07a9269240c58884d5b387d55b83803,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,242f928668f01b5ca19ecb286e56d7ff76ac935df4447e9bb3346cd5a4233c16,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,7f91d2f44aab41a78778ba24a9550b2c684aea3098fd40bcf68223f64110e897,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,03cfec345f9a067f72216e679d55193701cb0d7829454d2d0196f7b1d41a1031,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,1e0e16b1e1fb617d80a9c999a3a07941f761ca1a489a9d0226bd8f54a546691a,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,5befe98ccff59e7bc768da415d1aa9f4d987ed66b9cbdede349c28515fb62d7b,Masculino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,2163465c8b744ebd54e8a30ee69c148ee9f35b9c609f93a3ee023637f847c058,Masculino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,da5e00cdaa90797f835528c550bee7ca701411b63eabcbc7d086cb8779f1aca0,Femenino,2023B,Examen General de Admision,Colegio Particular
INGENIERÍA AMBIENTAL Y DE RR.NN.,d39e7b0023fcb6803bfb07f93afe48981ed2c08eac01f499ef760430c78316c6,Masculino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,2b534beab34ef0631ad4644496e3c7311f6a14cbb93cb6194c90b6ea5fc3957f,Masculino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,e150cae64a2bab153689373dcdba2b16bf1831b45c317f76badc250e4582dce0,Femenino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,96af32e8378ff9423bf892b6c8267ae82c95564d0d9b8ec3bb9c91f39012167b,Femenino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,7dde6076014a6de2efbcd882cf9143c7b919edb5c6874a49fd66951e63ae2506,Femenino,2023B,Examen General de Admision,Colegio Nacional
INGENIERÍA AMBIENTAL Y DE RR.NN.,00f37f21c401a8fb3deec383c1065b21f241f2f3e8282a47f42432b5bcb4b988,Femenino,2023B,Examen General de Admision,Colegio Nacional
